time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
14.98,0.206238,-0.307739,0.171631,0.051697,0.000977,-0.068665
15.0,0.250305,-0.299622,0.175415,0.064819,-0.003601,-0.083313
15.02,0.319458,-0.283142,0.164368,0.066589,-0.004517,-0.095032
15.04,0.410706,-0.27124,0.161072,0.055176,-0.007263,-0.105286
15.06,0.513245,-0.258118,0.15802,0.04187,-0.011597,-0.11261
15.08,0.62439,-0.254639,0.139221,0.033875,-0.009949,-0.110779
15.1,0.733398,-0.255615,0.114563,0.023132,-0.001404,-0.093994
15.12,0.811951,-0.255554,0.096497,0.009766,0.008972,-0.067261
15.14,0.842896,-0.254639,0.074402,0.001404,0.018555,-0.038269
15.16,0.827515,-0.256836,0.055054,-0.005676,0.021667,-0.008118
15.18,0.774658,-0.255615,0.056763,-0.015808,0.011414,0.0224
15.2,0.702881,-0.250732,0.080078,-0.022339,-0.007935,0.049622
15.22,0.621338,-0.25293,0.122253,-0.010193,-0.022095,0.071289
15.24,0.521912,-0.263306,0.145508,0.024536,-0.022705,0.088074
15.26,0.439148,-0.260498,0.153137,0.0495,-0.015625,0.102112
15.28,0.367432,-0.257812,0.159851,0.058716,-0.005493,0.108765
15.3,0.297485,-0.25592,0.158325,0.055115,0.005554,0.10675
15.32,0.242676,-0.261597,0.158386,0.043518,0.014709,0.099426
15.34,0.195435,-0.273499,0.158936,0.03241,0.022217,0.089172
15.36,0.160095,-0.280518,0.157898,0.020508,0.027344,0.077209
15.38,0.130615,-0.284058,0.156006,0.008301,0.030823,0.062683
15.4,0.106323,-0.293152,0.1604,0.000244,0.031067,0.044617
15.42,0.087646,-0.29834,0.15332,-0.003845,0.027893,0.024048
15.44,0.077393,-0.300781,0.155518,-0.011841,0.02063,0.001404
15.46,0.064026,-0.31189,0.183105,-0.003967,0.010681,-0.02063
15.48,0.080872,-0.319031,0.185608,0.019531,0.004822,-0.039062
15.5,0.122681,-0.310669,0.188843,0.026978,-0.000671,-0.054199
15.52,0.170044,-0.30011,0.186951,0.023804,-0.009827,-0.072937
15.54,0.232117,-0.280518,0.186096,0.012207,-0.024475,-0.094604
15.56,0.328979,-0.261841,0.174255,-0.004089,-0.037292,-0.113586
15.58,0.446655,-0.240295,0.152527,-0.016663,-0.043579,-0.124817
15.6,0.581726,-0.22876,0.110535,-0.030273,-0.039246,-0.126038
15.62,0.714844,-0.230591,0.082153,-0.044983,-0.032471,-0.116638
15.64,0.81427,-0.233826,0.06488,-0.052979,-0.029785,-0.099121
15.66,0.870239,-0.234619,0.052307,-0.053589,-0.027832,-0.073975
15.68,0.880615,-0.244934,0.049072,-0.040649,-0.022583,-0.040955
15.7,0.84375,-0.260681,0.046997,-0.015259,-0.014771,-0.001282
15.72,0.763123,-0.25354,0.054871,0.003845,-0.012451,0.038696
15.74,0.682312,-0.249146,0.074829,0.015442,-0.01709,0.070801
15.76,0.596924,-0.253845,0.097778,0.020325,-0.019958,0.092407
15.78,0.502258,-0.257324,0.123535,0.018982,-0.020081,0.10614
15.8,0.410645,-0.25647,0.140869,0.011841,-0.018188,0.113281
15.82,0.330994,-0.25592,0.153076,-0.001465,-0.015381,0.113159
15.84,0.26355,-0.263245,0.161499,-0.016907,-0.009949,0.107239
15.86,0.210144,-0.269897,0.15741,-0.034546,-0.00177,0.0979
15.88,0.167603,-0.274597,0.150757,-0.056213,0.005493,0.087219
15.9,0.136658,-0.283203,0.146667,-0.074829,0.009399,0.073242
15.92,0.110046,-0.28894,0.148926,-0.088684,0.010681,0.054382
15.94,0.085938,-0.303345,0.156189,-0.091003,0.010498,0.033325
15.96,0.074158,-0.301025,0.176331,-0.080933,0.011536,0.012024
15.98,0.057129,-0.331848,0.198792,-0.036072,0.01416,-0.010376
16.0,0.067261,-0.332642,0.165161,0.011047,0.020691,-0.029663
16.02,0.10199,-0.313538,0.148254,0.026428,0.016724,-0.045471
16.04,0.139404,-0.308655,0.148315,0.028137,0.001648,-0.068115
16.06,0.187988,-0.304077,0.159058,0.021912,-0.018005,-0.093079
16.08,0.25885,-0.292419,0.185913,0.013062,-0.03363,-0.113464
16.1,0.341858,-0.286743,0.190002,0.015137,-0.038818,-0.127441
16.12,0.456055,-0.259399,0.158142,0.013855,-0.035095,-0.133911
16.14,0.608521,-0.235596,0.118469,-0.007385,-0.032471,-0.13385
16.16,0.76947,-0.229126,0.084595,-0.036133,-0.03656,-0.126282
16.18,0.883972,-0.236572,0.058411,-0.058228,-0.040283,-0.108704
16.2,0.927551,-0.244141,0.029297,-0.064636,-0.034607,-0.07959
16.22,0.912292,-0.251953,0.013062,-0.05304,-0.023438,-0.038269
16.24,0.85022,-0.258606,0.006531,-0.029724,-0.016724,0.008972
16.26,0.756104,-0.242371,0.017212,-0.011597,-0.018616,0.05072
16.28,0.672119,-0.243713,0.04187,0.000305,-0.026611,0.080872
16.3,0.5802,-0.251404,0.069458,0.01123,-0.031677,0.100647
16.32,0.486206,-0.255493,0.094971,0.016235,-0.034546,0.112366
16.34,0.395508,-0.25415,0.114563,0.01178,-0.035156,0.116272
16.36,0.312317,-0.257202,0.12915,0.000854,-0.030273,0.11322
16.38,0.241089,-0.266846,0.142334,-0.012451,-0.019836,0.106323
16.4,0.185791,-0.277344,0.145752,-0.021973,-0.004822,0.097778
16.42,0.149109,-0.285828,0.143433,-0.027893,0.01001,0.087402
16.44,0.122314,-0.290771,0.138184,-0.031555,0.021179,0.073181
16.46,0.094604,-0.299377,0.148193,-0.028076,0.026245,0.055115
16.48,0.070435,-0.312256,0.144104,-0.012512,0.029541,0.034119
16.5,0.057983,-0.310059,0.135193,-0.001892,0.032227,0.012817
16.52,0.061157,-0.3078,0.128784,0.003357,0.032959,-0.010681
16.54,0.079712,-0.307129,0.126282,0.009644,0.029358,-0.035645
16.56,0.10968,-0.302185,0.126953,0.016968,0.019531,-0.062683
16.58,0.165527,-0.293945,0.127869,0.015137,0.004272,-0.08905
16.6,0.243958,-0.280884,0.127136,0.007324,-0.009888,-0.112854
16.62,0.334839,-0.261719,0.120605,-0.004639,-0.02002,-0.132446
16.64,0.449585,-0.25061,0.113037,-0.015869,-0.029053,-0.14563
16.66,0.588562,-0.246277,0.099976,-0.033875,-0.032837,-0.149353
16.68,0.723511,-0.256836,0.09375,-0.046509,-0.032959,-0.140564
16.7,0.827087,-0.266968,0.076294,-0.044006,-0.027588,-0.118347
16.72,0.884766,-0.263489,0.043213,-0.038025,-0.018616,-0.084167
16.74,0.890198,-0.261719,0.015747,-0.029968,-0.008667,-0.041687
16.76,0.844666,-0.259399,0.002808,-0.017822,-0.00592,0.002991
16.78,0.769958,-0.247253,0.009644,-0.008972,-0.017395,0.042664
16.8,0.697571,-0.243225,0.035583,-0.00592,-0.034241,0.071167
16.82,0.612183,-0.248779,0.061035,-0.001648,-0.041199,0.09082
16.84,0.518921,-0.25238,0.085999,0.000977,-0.04126,0.104736
16.86,0.433594,-0.252747,0.108032,-0.001404,-0.039551,0.111267
16.88,0.355774,-0.259949,0.128662,-0.003601,-0.034424,0.110291
16.9,0.285217,-0.270813,0.137817,-0.003418,-0.023865,0.105713
16.92,0.228333,-0.277283,0.138733,-0.00354,-0.009949,0.100647
16.94,0.188416,-0.283447,0.136169,-0.00293,0.004333,0.093933
16.96,0.158264,-0.289246,0.126953,-0.001831,0.016235,0.083679
16.98,0.129211,-0.292419,0.120483,-0.00238,0.023682,0.068909
17.0,0.103027,-0.301086,0.119568,-0.002991,0.027161,0.049133
17.02,0.081787,-0.308655,0.116882,-0.002747,0.029358,0.025818
17.04,0.072815,-0.31012,0.116394,-0.003906,0.030151,0.001709
17.06,0.08197,-0.311707,0.11731,-0.000916,0.02832,-0.022339
17.08,0.107727,-0.30481,0.122742,0.006287,0.022461,-0.046814
17.1,0.153381,-0.301758,0.128784,0.013916,0.010315,-0.072998
17.12,0.236023,-0.299683,0.128662,0.009216,-0.004456,-0.09729
17.14,0.32666,-0.294434,0.140198,-0.005981,-0.016724,-0.116089
17.16,0.409424,-0.291931,0.136414,-0.019409,-0.025208,-0.127991
17.18,0.514954,-0.283752,0.133057,-0.033936,-0.032532,-0.130188
17.2,0.635315,-0.277893,0.10907,-0.051575,-0.030945,-0.122253
17.22,0.73938,-0.26825,0.072937,-0.070557,-0.026978,-0.106506
17.24,0.80835,-0.258057,0.037354,-0.087097,-0.026794,-0.084045
17.26,0.838562,-0.251587,0.01709,-0.093018,-0.026611,-0.054932
17.28,0.826233,-0.258911,0.003662,-0.07605,-0.026367,-0.021484
17.3,0.774353,-0.255188,-0.010437,-0.05072,-0.027405,0.014648
17.32,0.701111,-0.242004,-0.0047,-0.031677,-0.031372,0.048462
17.34,0.628052,-0.241394,0.009399,-0.014893,-0.036865,0.072754
17.36,0.545532,-0.251099,0.028442,-0.002747,-0.042664,0.08783
17.38,0.451538,-0.257629,0.057068,0.005066,-0.044861,0.096924
17.4,0.367249,-0.26178,0.077637,0.007629,-0.03894,0.102173
17.42,0.300415,-0.266235,0.087158,0.003662,-0.025757,0.103699
17.44,0.243835,-0.271851,0.088684,-0.004272,-0.010193,0.101074
17.46,0.200073,-0.28009,0.082825,-0.015503,0.004517,0.09491
17.48,0.166443,-0.285156,0.078796,-0.031128,0.016174,0.08551
17.5,0.13916,-0.29303,0.097717,-0.039429,0.022827,0.071594
17.52,0.111267,-0.30658,0.104614,-0.02655,0.027893,0.050842
17.54,0.082642,-0.319763,0.109619,-0.003052,0.031494,0.027344
17.56,0.066406,-0.325684,0.107605,0.025146,0.035278,0.00592
17.58,0.078308,-0.315918,0.107422,0.046021,0.038574,-0.014954
17.6,0.114014,-0.308777,0.104614,0.059509,0.037598,-0.038269
17.62,0.167908,-0.301819,0.105835,0.06134,0.030579,-0.063232
17.64,0.244873,-0.299072,0.117981,0.049072,0.01593,-0.089355
17.66,0.34082,-0.301453,0.133606,0.029907,-0.000244,-0.112
17.68,0.444336,-0.296692,0.127258,0.008789,-0.012878,-0.124451
17.7,0.554138,-0.284851,0.117126,-0.01123,-0.020752,-0.126709
17.72,0.662109,-0.28064,0.086853,-0.032349,-0.022217,-0.118774
17.74,0.746338,-0.273865,0.055969,-0.051941,-0.021484,-0.10083
17.76,0.798767,-0.263245,0.035645,-0.063843,-0.020203,-0.075134
17.78,0.815186,-0.262878,0.021667,-0.054688,-0.016296,-0.043579
17.8,0.80072,-0.262939,-0.003235,-0.028503,-0.011353,-0.006897
17.82,0.751465,-0.259888,-0.008972,-0.007263,-0.012207,0.02948
17.84,0.682129,-0.247498,0.006409,0.006165,-0.021057,0.057739
17.86,0.614624,-0.250854,0.022827,0.012939,-0.031738,0.075684
17.88,0.530701,-0.260986,0.048218,0.015198,-0.037354,0.085815
17.9,0.43988,-0.269714,0.073669,0.016357,-0.037659,0.092957
17.92,0.360291,-0.272949,0.085327,0.016174,-0.032227,0.097473
17.94,0.294495,-0.274536,0.091553,0.009521,-0.022949,0.097778
17.96,0.239929,-0.282898,0.096252,0.000244,-0.011902,0.093506
17.98,0.194763,-0.290588,0.099609,-0.007263,-0.001282,0.086548
18.0,0.162659,-0.294983,0.104614,-0.008728,0.00824,0.076843
18.02,0.135864,-0.306335,0.104187,0.000183,0.016479,0.062805
18.04,0.110718,-0.311279,0.097839,0.01178,0.022766,0.046204
18.06,0.093506,-0.310425,0.09314,0.020874,0.028015,0.027771
18.08,0.086731,-0.305542,0.091431,0.030273,0.031921,0.005676
18.1,0.09668,-0.307556,0.08551,0.043701,0.032043,-0.01947
18.12,0.120605,-0.303162,0.080017,0.053589,0.025696,-0.044617
18.14,0.159973,-0.294189,0.08844,0.052063,0.012085,-0.070557
18.16,0.220886,-0.289612,0.106812,0.040344,-0.003479,-0.098022
18.18,0.297607,-0.290405,0.126953,0.029053,-0.01239,-0.120483
18.2,0.386047,-0.282532,0.114624,0.023193,-0.011353,-0.132141
18.22,0.508057,-0.272888,0.106689,0.011536,-0.010437,-0.132935
18.24,0.630554,-0.272095,0.095764,-0.006104,-0.008118,-0.129089
18.26,0.734863,-0.267822,0.087463,-0.022522,-0.006592,-0.117615
18.28,0.822937,-0.26709,0.061157,-0.025696,-0.002319,-0.093994
18.3,0.875366,-0.273499,0.026367,-0.021545,0.005188,-0.058105
18.32,0.875305,-0.274597,0.009399,-0.018433,0.006531,-0.015503
18.34,0.811035,-0.266235,0.014526,-0.011047,-0.002502,0.024292
18.36,0.720581,-0.254517,0.019287,0.004822,-0.018616,0.056885
18.38,0.641541,-0.252441,0.032532,0.014526,-0.03418,0.081116
18.4,0.56073,-0.258118,0.060852,0.014832,-0.042297,0.09668
18.42,0.473572,-0.258484,0.082886,0.011108,-0.043457,0.105896
18.44,0.394531,-0.260376,0.09906,0.004333,-0.039307,0.109863
18.46,0.32489,-0.266785,0.109009,-0.004211,-0.030579,0.108765
18.48,0.265076,-0.275635,0.119812,-0.009338,-0.018799,0.10498
18.5,0.210449,-0.290649,0.122864,-0.004211,-0.006653,0.097839
18.52,0.170776,-0.297668,0.115356,0.001282,0.004089,0.088135
18.54,0.142334,-0.302551,0.110596,0.002869,0.011963,0.075989
18.56,0.119568,-0.307129,0.106873,0.005859,0.018311,0.060059
18.58,0.094971,-0.313049,0.104553,0.012329,0.023804,0.040222
18.6,0.074158,-0.31311,0.097839,0.019531,0.029785,0.019043
18.62,0.065674,-0.307739,0.095398,0.023865,0.033386,-0.003967
18.64,0.075623,-0.3078,0.105347,0.03125,0.032837,-0.028748
18.66,0.085632,-0.317505,0.115051,0.046997,0.028931,-0.056335
18.68,0.108948,-0.307373,0.123352,0.052124,0.021118,-0.084473
18.7,0.167664,-0.289429,0.141235,0.043213,0.011047,-0.111023
18.72,0.255981,-0.290039,0.151062,0.038635,0.004272,-0.13562
18.74,0.375061,-0.280273,0.141907,0.038269,-0.000549,-0.149963
18.76,0.512268,-0.257812,0.11499,0.023682,-0.004211,-0.152344
18.78,0.647583,-0.242065,0.093994,-0.001465,-0.010742,-0.147278
18.8,0.773682,-0.243652,0.069153,-0.023804,-0.014832,-0.135071
18.82,0.869873,-0.246399,0.032471,-0.042908,-0.014587,-0.112
18.84,0.91272,-0.237366,0.00061,-0.056946,-0.012085,-0.078674
18.86,0.908447,-0.234314,-0.015381,-0.057312,-0.012268,-0.041382
18.88,0.867432,-0.238708,-0.017212,-0.037415,-0.019043,-0.004211
18.9,0.799011,-0.231384,-0.005432,-0.014587,-0.028259,0.03186
18.92,0.721619,-0.230591,0.015015,0.004639,-0.033569,0.062927
18.94,0.64386,-0.233582,0.032043,0.021667,-0.03656,0.086731
18.96,0.549133,-0.24469,0.055969,0.03595,-0.037903,0.101685
18.98,0.448792,-0.251465,0.08075,0.041992,-0.035767,0.112244
19.0,0.360779,-0.25769,0.104187,0.037659,-0.028809,0.118286
19.02,0.287354,-0.264771,0.122803,0.027954,-0.018005,0.119019
19.04,0.23175,-0.272156,0.135193,0.019348,-0.005066,0.114746
19.06,0.190491,-0.28656,0.138916,0.015808,0.009033,0.10675
19.08,0.155212,-0.294434,0.139832,0.018677,0.021118,0.096375
19.1,0.12738,-0.293152,0.136597,0.0271,0.02948,0.082642
19.12,0.105835,-0.299622,0.132996,0.040588,0.034607,0.063904
19.14,0.084656,-0.307556,0.127319,0.057922,0.038757,0.040161
19.16,0.068909,-0.307007,0.118958,0.070129,0.039612,0.014526
19.18,0.065063,-0.308411,0.119751,0.077637,0.034546,-0.01355
19.2,0.081482,-0.30835,0.125427,0.08374,0.024414,-0.042236
19.22,0.133667,-0.303955,0.132629,0.081726,0.011108,-0.066345
19.24,0.21875,-0.309753,0.14447,0.064636,-0.002808,-0.084045
19.26,0.289001,-0.309326,0.16095,0.039734,-0.017456,-0.099304
19.28,0.36615,-0.30188,0.186768,0.014404,-0.030945,-0.111877
19.3,0.475891,-0.294983,0.168823,-0.005615,-0.036804,-0.118347
19.32,0.602539,-0.267029,0.13916,-0.026367,-0.032288,-0.115417
19.34,0.716614,-0.249451,0.09198,-0.036499,-0.017395,-0.105591
19.36,0.809814,-0.238281,0.038757,-0.030029,-0.001343,-0.0896
19.38,0.860046,-0.232361,-0.007446,-0.012146,0.007751,-0.06781
19.4,0.860962,-0.22821,-0.032898,0.005737,0.007202,-0.038513
19.42,0.824036,-0.230957,-0.025757,0.016357,-0.002808,-0.004761
19.44,0.744873,-0.228577,0.00647,0.029053,-0.01947,0.023987
19.46,0.655029,-0.237061,0.029846,0.043945,-0.038879,0.044495
19.48,0.566223,-0.247131,0.058228,0.043884,-0.056946,0.060059
19.5,0.475708,-0.247681,0.088745,0.032471,-0.066284,0.071106
19.52,0.386719,-0.24762,0.116821,0.016418,-0.064636,0.075745
19.54,0.303406,-0.24939,0.141174,0.000488,-0.054321,0.074219
19.56,0.238831,-0.262512,0.155823,-0.011841,-0.036072,0.06781
19.58,0.186462,-0.276489,0.170044,-0.01532,-0.015381,0.059326
19.6,0.15033,-0.288269,0.174927,-0.002014,0.004761,0.050171
19.62,0.124512,-0.278503,0.173157,0.011719,0.023315,0.036804
19.64,0.117676,-0.299622,0.138916,0.016968,0.042908,0.016052
19.66,0.111694,-0.295654,0.134949,0.028503,0.048584,-0.001587
19.68,0.108398,-0.280762,0.16156,0.037842,0.046387,-0.025696
19.7,0.12854,-0.299377,0.156677,0.043518,0.051086,-0.056213
19.72,0.141296,-0.310669,0.162048,0.065979,0.050415,-0.079407
19.74,0.165833,-0.299744,0.164307,0.087341,0.046631,-0.098389
19.76,0.210938,-0.289001,0.157593,0.095459,0.040222,-0.117981
19.78,0.274475,-0.294739,0.147644,0.083069,0.018005,-0.136169
19.8,0.331177,-0.306946,0.155457,0.061829,-0.014465,-0.15155
19.82,0.356995,-0.313538,0.173889,0.054688,-0.048584,-0.154968
19.84,0.391602,-0.285095,0.178528,0.065063,-0.070007,-0.144531
19.86,0.447083,-0.248474,0.175598,0.07782,-0.069641,-0.127258
19.88,0.511841,-0.221069,0.154663,0.086609,-0.047241,-0.10968
19.9,0.557983,-0.199463,0.120667,0.091614,-0.017639,-0.09198
19.92,0.583252,-0.18103,0.087585,0.091125,0.00354,-0.077026
19.94,0.584351,-0.172241,0.083374,0.093994,0.009705,-0.065979
19.96,0.591736,-0.178162,0.086121,0.104309,0.004639,-0.056946
19.98,0.596985,-0.184753,0.091736,0.113464,-0.001648,-0.049072
20.0,0.590332,-0.166565,0.086487,0.112488,-0.013184,-0.045532
20.02,0.569336,-0.152527,0.082275,0.110535,-0.03595,-0.048828
20.04,0.560181,-0.144043,0.07373,0.112122,-0.060974,-0.058289
20.06,0.562134,-0.146729,0.0755,0.110718,-0.080017,-0.068298
20.08,0.52594,-0.160278,0.104858,0.116028,-0.096985,-0.08075
20.1,0.492065,-0.159424,0.14679,0.139526,-0.108032,-0.092896
20.12,0.454712,-0.158936,0.156982,0.190491,-0.087952,-0.104736
20.14,0.449951,-0.114929,0.141174,0.23175,-0.045532,-0.117432
20.16,0.467041,-0.121399,0.153015,0.215149,-0.018982,-0.132935
20.18,0.472107,-0.138,0.156616,0.196899,0.000488,-0.148987
20.2,0.464783,-0.120667,0.144348,0.184875,0.021912,-0.156311
20.22,0.453674,-0.119263,0.152039,0.18634,0.032715,-0.161072
20.24,0.51062,-0.097046,0.144775,0.209839,0.040283,-0.169922
20.26,0.516296,-0.1026,0.138367,0.182312,0.022705,-0.166809
20.28,0.524658,-0.06604,0.194214,0.103821,-0.0047,-0.169922
20.3,0.532837,-0.081299,0.210388,0.046387,-0.012329,-0.173523
20.32,0.540466,-0.076843,0.159424,0.039551,0.012512,-0.177063
20.34,0.575867,-0.063293,0.11554,0.070068,0.060303,-0.178589
20.36,0.585632,-0.068542,0.098572,0.074036,0.095764,-0.172974
20.38,0.593811,-0.041138,0.093567,0.062744,0.104919,-0.163391
20.4,0.604309,-0.006958,0.083252,0.070007,0.104919,-0.161621
20.42,0.601929,0.028809,0.102173,0.093689,0.105347,-0.167053
20.44,0.600891,0.03064,0.136719,0.153931,0.130798,-0.183899
20.46,0.57605,-0.003296,0.13501,0.229004,0.186401,-0.200928
20.48,0.567749,-0.005432,0.137024,0.295044,0.239868,-0.201782
20.5,0.555481,0.017883,0.166382,0.361938,0.273743,-0.198059
20.52,0.546875,0.029541,0.173889,0.391052,0.277039,-0.187073
20.54,0.518921,0.047241,0.210144,0.384766,0.260925,-0.178772
20.56,0.450317,0.025818,0.230896,0.365601,0.241577,-0.164917
20.58,0.42157,0.01825,0.274231,0.365662,0.230652,-0.139465
20.6,0.380188,0.037415,0.270081,0.39801,0.24231,-0.111328
20.62,0.352478,0.079773,0.269409,0.432129,0.251892,-0.099854
20.64,0.338318,0.116455,0.28009,0.445496,0.253479,-0.110352
20.66,0.31366,0.082825,0.298035,0.436523,0.242432,-0.123108
20.68,0.276855,0.079529,0.328613,0.410889,0.221558,-0.120178
20.7,0.254883,0.091187,0.32666,0.389282,0.201721,-0.103577
20.72,0.231995,0.150635,0.327698,0.395874,0.189453,-0.100525
20.74,0.239197,0.158569,0.333923,0.414429,0.177307,-0.1073
20.76,0.246643,0.157288,0.324402,0.40387,0.163452,-0.110046
20.78,0.224854,0.183533,0.318909,0.364563,0.134033,-0.120056
20.8,0.198181,0.186646,0.347473,0.313171,0.09967,-0.128479
20.82,0.143555,0.192749,0.378174,0.280823,0.076904,-0.139771
20.84,0.132751,0.175537,0.397888,0.271423,0.073914,-0.143982
20.86,0.173584,0.179504,0.375,0.266235,0.08429,-0.147034
20.88,0.184082,0.173767,0.336365,0.231201,0.082703,-0.147644
20.9,0.187683,0.176697,0.309265,0.178772,0.061279,-0.139465
20.92,0.177612,0.167236,0.279602,0.144409,0.025757,-0.118591
20.94,0.153503,0.165588,0.260559,0.130737,-0.016235,-0.080566
20.96,0.197937,0.225586,0.256104,0.132385,-0.053162,-0.043762
20.98,0.23053,0.268188,0.259521,0.145935,-0.085083,-0.02356
21.0,0.250977,0.309509,0.2677,0.162781,-0.108215,-0.010803
21.02,0.292603,0.340332,0.268616,0.174316,-0.115784,-0.004517
21.04,0.346436,0.361633,0.264343,0.172485,-0.115479,-0.00177
21.06,0.392029,0.374817,0.247131,0.146423,-0.113342,0.003906
21.08,0.427917,0.390686,0.239502,0.103394,-0.106628,0.006531
21.1,0.452332,0.40094,0.222168,0.060059,-0.085693,0.005554
21.12,0.488342,0.397339,0.192444,0.026489,-0.052002,0.005005
21.14,0.546021,0.399292,0.14624,-0.002563,-0.016663,0.003845
21.16,0.577698,0.402954,0.112976,-0.027832,0.011597,0.002014
21.18,0.595032,0.399841,0.081177,-0.047302,0.025146,0.004883
21.2,0.591797,0.407776,0.070068,-0.062561,0.022888,0.015442
21.22,0.56543,0.39447,0.103577,-0.051453,0.022156,0.027344
21.24,0.537109,0.395142,0.133484,-0.011169,0.04425,0.038208
21.26,0.516296,0.403198,0.144104,0.008301,0.066284,0.05011
21.28,0.458252,0.371399,0.161987,-0.004578,0.072815,0.057739
21.3,0.390808,0.331055,0.193481,-0.013489,0.079773,0.057983
21.32,0.353333,0.294006,0.215637,-0.02301,0.088745,0.05957
21.34,0.311218,0.286255,0.235107,-0.051636,0.095825,0.061523
21.36,0.264587,0.28302,0.251953,-0.068909,0.102661,0.057495
21.38,0.231812,0.269104,0.270081,-0.068237,0.108337,0.048645
21.4,0.197815,0.248413,0.283081,-0.072205,0.109741,0.038269
21.42,0.16626,0.239441,0.28418,-0.071167,0.10968,0.02771
21.44,0.139832,0.22998,0.304993,-0.055847,0.109009,0.01416
21.46,0.110107,0.228577,0.351257,-0.018982,0.11908,-0.001038
21.48,0.078674,0.223206,0.345154,0.027893,0.142639,-0.016418
21.5,0.043396,0.223633,0.328186,0.064148,0.148071,-0.031372
21.52,0.016724,0.20166,0.357605,0.104919,0.134033,-0.045837
21.54,0.036743,0.224854,0.369995,0.126282,0.112427,-0.049927
21.56,0.047485,0.250427,0.348022,0.118164,0.080566,-0.04187
21.58,0.026428,0.240662,0.330078,0.121277,0.046448,-0.038391
21.6,0.038269,0.22821,0.329529,0.132324,0.012634,-0.041565
21.62,0.074524,0.235413,0.338257,0.138306,-0.020996,-0.032837
21.64,0.111511,0.236816,0.344177,0.15155,-0.045532,-0.009521
21.66,0.183411,0.247498,0.31897,0.196411,-0.040649,0.02356
21.68,0.250854,0.308716,0.281982,0.267639,-0.007996,0.053101
21.7,0.349365,0.379456,0.217957,0.342651,0.035889,0.0625
21.72,0.444702,0.420166,0.171814,0.373291,0.066284,0.050598
21.74,0.545959,0.44574,0.124939,0.36615,0.084839,0.025269
21.76,0.654907,0.475464,0.078735,0.331543,0.086914,0.000671
21.78,0.767151,0.504761,0.028503,0.258179,0.073364,-0.019958
21.8,0.817078,0.507935,-0.002991,0.156921,0.040649,-0.048401
21.82,0.837952,0.453491,0.021667,0.097412,0.008545,-0.06366
21.84,0.787415,0.471558,0.048523,0.114075,0.015381,-0.052612
21.86,0.679199,0.494019,-0.01825,0.159668,0.037476,-0.035461
21.88,0.595703,0.487427,-0.019958,0.254456,0.034485,-0.041931
21.9,0.494202,0.439636,0.058411,0.352417,0.018677,-0.053284
21.92,0.363831,0.385437,0.128845,0.407227,0.015259,-0.077637
21.94,0.263611,0.346497,0.185059,0.404419,0.020813,-0.099243
21.96,0.176208,0.318604,0.209595,0.336487,0.023438,-0.117432
21.98,0.100708,0.29541,0.241577,0.231384,0.026367,-0.122314
22.0,0.05188,0.299316,0.243774,0.118103,0.030212,-0.121094
22.02,0.022278,0.312805,0.236816,0.012695,0.032349,-0.114075
22.04,0.000183,0.323914,0.218872,-0.067627,0.029968,-0.100647
22.06,-0.0224,0.330811,0.206604,-0.10968,0.022644,-0.081909
22.08,-0.032898,0.329834,0.205627,-0.121643,0.00946,-0.061646
22.1,-0.051941,0.316711,0.218811,-0.120911,-0.004639,-0.041565
22.12,-0.050842,0.319275,0.224976,-0.10968,-0.009155,-0.014771
22.14,-0.03363,0.328613,0.227722,-0.084839,-0.010071,0.01709
22.16,-0.02063,0.354004,0.237305,-0.067871,-0.021301,0.051025
22.18,0.001831,0.385132,0.243164,-0.07428,-0.042175,0.088806
22.2,0.023376,0.421448,0.225525,-0.089294,-0.063904,0.123108
22.22,0.06665,0.44397,0.199402,-0.09491,-0.084595,0.142395
22.24,0.145325,0.441772,0.166809,-0.080933,-0.097656,0.144226
22.26,0.250793,0.430908,0.131531,-0.066833,-0.108948,0.131897
22.28,0.363586,0.418335,0.099365,-0.06958,-0.120728,0.112427
22.3,0.479126,0.408203,0.065002,-0.074585,-0.122925,0.092285
22.32,0.587891,0.417175,0.035583,-0.075684,-0.113525,0.071228
22.34,0.684753,0.432251,0.016541,-0.078979,-0.093384,0.051453
22.36,0.765869,0.460205,0.011292,-0.07373,-0.057678,0.030273
22.38,0.777344,0.474976,0.011963,-0.056763,-0.011414,0.00824
22.4,0.733643,0.461121,0.023438,-0.041748,0.030029,-0.00769
22.42,0.650818,0.427979,0.037354,-0.02417,0.064087,-0.011719
22.44,0.561218,0.400146,0.062134,-0.001404,0.089233,-0.006958
22.46,0.469788,0.372253,0.093018,0.013672,0.105347,-0.005554
22.48,0.372559,0.354187,0.124878,0.014526,0.115417,-0.010315
22.5,0.274414,0.347351,0.156982,0.003906,0.121155,-0.017456
22.52,0.189514,0.342407,0.181641,-0.013733,0.121887,-0.027832
22.54,0.122437,0.336914,0.197327,-0.031433,0.117493,-0.043091
22.56,0.074097,0.328674,0.210022,-0.042114,0.109314,-0.058411
22.58,0.031189,0.325867,0.226868,-0.045776,0.096619,-0.068909
22.6,-0.008118,0.324463,0.243042,-0.045654,0.08075,-0.072754
22.62,-0.043518,0.32196,0.251831,-0.041748,0.06189,-0.071228
22.64,-0.073303,0.319275,0.264709,-0.027466,0.041138,-0.067688
22.66,-0.100464,0.30835,0.271423,-0.005127,0.01947,-0.064148
